Agent,Version,Date Modified,Modified By,Explicitly Defined,Context,Command Name,Description,Command Variations,Priority,Priority for Variation,Tag(s)
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",请 执行 应用 <installed_apps> 应用 ,"","1",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",请 启用 应用 <installed_apps>,"","1",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",想 启用 <installed_apps>,"","1",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",启用 <installed_apps> 应用 ,"","1",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",打开 <installed_apps> 应用 程序 ,"","1",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",想 开启 应用 <installed_apps>,"","1",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",请 开 <installed_apps> 应用 ,"","1",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",想 开启 <installed_apps>,"","1",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",想 打开 应用 <installed_apps> 软件 ,"","1",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",打开 应用 <installed_apps> 应用 软件 ,"","1",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",打开 <installed_apps> 应用 软件 ,"","1",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",想 用 <installed_apps> 应用 ,"","1",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",启动 应用 <installed_apps>,"","1",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",想 打开 应用 <installed_apps> 应用 软件 ,"","1",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",想 开始 应用 <installed_apps> 应用 ,"","1",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",开 <installed_apps> 应用 ,"","1",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",启用 <installed_apps>,"","1",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",想 启动 <installed_apps> 应用 ,"","1",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",用 <installed_apps>,"","1",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",想 使用 <installed_apps> 应用 ,"","1",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",请 打开 应用 软件 <installed_apps> 应用 ,"","1",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",请 打开 软件 <installed_apps> 应用 ,"","1",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",想 要 打开 应用 <installed_apps> 应用 ,"","1",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",想 打开 应用 软件 <installed_apps> 应用 ,"","1",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",请 打开 软件 <installed_apps>,"","1",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",想 要 打开 应用 <installed_apps>,"","1",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",想 运行 应用 <installed_apps>,"","1",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",运行 应用 <installed_apps> 应用 ,"","1",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",请 启用 应用 <installed_apps> 应用 ,"","1",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",想 用 <installed_apps>,"","1",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",请 执行 <installed_apps> 应用 ,"","1",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",用 应用 <installed_apps>,"","1",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",请 启用 <installed_apps>,"","1",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",想 执行 <installed_apps> 应用 ,"","1",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",请 开启 应用 <installed_apps> 应用 ,"","1",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",想 开 <installed_apps>,"","1",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",想 打开 <installed_apps> 应用 软件 ,"","1",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",执行 <installed_apps>,"","1",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",请 打开 应用 <installed_apps> 软件 ,"","1",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",想 打开 应用 <installed_apps> 应用 程序 ,"","1",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",执行 应用 <installed_apps>,"","1",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",想 用 应用 <installed_apps> 应用 ,"","1",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",请 打开 程序 <installed_apps>,"","1",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",想 运行 <installed_apps> 应用 ,"","1",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",请 用 应用 <installed_apps> 应用 ,"","1",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",想 运行 应用 <installed_apps> 应用 ,"","1",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",想 启动 应用 <installed_apps>,"","1",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",启用 应用 <installed_apps>,"","1",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",打开 应用 软件 <installed_apps> 应用 ,"","1",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",想 启用 <installed_apps> 应用 ,"","1",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",请 打开 应用 <installed_apps> 应用 程序 ,"","1",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",想 打开 应用 程序 <installed_apps>,"","1",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",想 打开 程序 <installed_apps> 应用 ,"","1",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",请 执行 <installed_apps>,"","1",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",想 开 <installed_apps> 应用 ,"","1",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",想 启动 <installed_apps>,"","1",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",打开 应用 软件 <installed_apps>,"","1",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",开启 <installed_apps> 应用 ,"","1",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",请 使用 <installed_apps> 应用 ,"","1",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",打开 程序 <installed_apps>,"","1",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",想 开始 <installed_apps>,"","1",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",请 开始 应用 <installed_apps>,"","1",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",<installed_apps> 应用 请 打开 ,"","1",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",打开 应用 程序 <installed_apps> 应用 ,"","1",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",开始 应用 <installed_apps> 应用 ,"","1",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",请 用 <installed_apps>,"","1",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",请 启用 <installed_apps> 应用 ,"","1",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",请 运行 <installed_apps>,"","1",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",启动 应用 <installed_apps> 应用 ,"","1",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",想 开 应用 <installed_apps>,"","1",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",启动 <installed_apps>,"","1",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",开始 <installed_apps>,"","1",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",想 打开 程序 <installed_apps>,"","1",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",请 打开 <installed_apps> 应用 软件 ,"","1",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",想 用 应用 <installed_apps>,"","1",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",执行 应用 <installed_apps> 应用 ,"","1",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",请 打开 <installed_apps> 软件 ,"","1",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",请 开 <installed_apps>,"","1",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",开 应用 <installed_apps> 应用 ,"","1",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",<app_shortcut>,"","1",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",请 运行 <installed_apps> 应用 ,"","1",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",想 <app_shortcut>,"","1",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",想 使用 <installed_apps>,"","1",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",请 启动 应用 <installed_apps> 应用 ,"","1",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",运行 <installed_apps> 应用 ,"","1",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",<installed_apps> 想 打开 ,"","1",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",想 使用 应用 <installed_apps>,"","1",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",请 打开 应用 软件 <installed_apps>,"","1",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",请 打开 应用 <installed_apps> 应用 软件 ,"","1",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",启用 应用 <installed_apps> 应用 ,"","1",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",请 执行 应用 <installed_apps>,"","1",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",请 用 <installed_apps> 应用 ,"","1",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",想 打开 应用 <installed_apps> 程序 ,"","1",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",想 打开 应用 软件 <installed_apps>,"","1",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",打开 应用 程序 <installed_apps>,"","1",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",想 打开 <installed_apps> 程序 ,"","1",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",请 打开 <installed_apps> 应用 程序 ,"","1",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",打开 应用 <installed_apps> 程序 ,"","1",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",想 执行 应用 <installed_apps>,"","1",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",想 开 应用 <installed_apps> 应用 ,"","1",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",请 使用 应用 <installed_apps> 应用 ,"","1",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",使用 应用 <installed_apps>,"","1",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",启动 <installed_apps> 应用 ,"","1",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",使用 应用 <installed_apps> 应用 ,"","1",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",使用 <installed_apps> 应用 ,"","1",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",运行 应用 <installed_apps>,"","1",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",请 开 应用 <installed_apps> 应用 ,"","1",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",请 用 应用 <installed_apps>,"","1",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",想 要 打开 <installed_apps>,"","1",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",请 运行 应用 <installed_apps> 应用 ,"","1",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",开始 <installed_apps> 应用 ,"","1",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",想 打开 <installed_apps> 应用 程序 ,"","1",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",请 使用 <installed_apps>,"","1",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",打开 应用 <installed_apps> 软件 ,"","1",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",用 <installed_apps> 应用 ,"","1",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",要 打开 应用 <installed_apps>,"","1",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",想 用 软件 <installed_apps>,"","2",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",<installed_apps> 想 开始 ,"","2",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",想 要 开 应用 <installed_apps> 应用 ,"","2",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",打开 软件 <installed_apps> 应用 程序 ,"","2",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",开始 应用 程序 <installed_apps> 应用 ,"","2",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",想 执行 软件 <installed_apps>,"","2",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",打开 软件 <installed_apps> 应用 软件 ,"","2",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",请 用 应用 <installed_apps> 程序 ,"","2",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",运行 软件 <installed_apps> 应用 ,"","2",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",<installed_apps> 应用 想 开始 ,"","2",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",请 使用 程序 <installed_apps> 应用 ,"","2",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",想 使用 <installed_apps> 软件 ,"","2",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",使用 <installed_apps> 程序 ,"","2",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",想 要 打开 软件 <installed_apps>,"","2",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",想 开启 <installed_apps> 应用 软件 ,"","2",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",想 运行 <installed_apps> 程序 ,"","2",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",请 启动 软件 <installed_apps> 应用 ,"","2",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",想 用 应用 <installed_apps> 应用 软件 ,"","2",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",开始 <installed_apps> 应用 软件 ,"","2",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",要 执行 应用 <installed_apps> 应用 ,"","2",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",运行 应用 程序 <installed_apps> 应用 ,"","2",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",要 启用 <installed_apps>,"","2",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",想 用 软件 <installed_apps> 应用 ,"","2",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",<installed_apps> 程序 请 打开 ,"","2",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",想 打开 软件 <installed_apps> 软件 ,"","2",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",想 要 开启 应用 <installed_apps> 应用 ,"","2",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",请 开始 应用 <installed_apps> 软件 ,"","2",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",要 打开 应用 软件 <installed_apps> 应用 ,"","2",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",请 运行 应用 程序 <installed_apps> 应用 ,"","2",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",想 启动 <installed_apps> 程序 ,"","2",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",开启 <installed_apps> 应用 程序 ,"","2",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",启动 <installed_apps> 软件 ,"","2",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",想 开 <installed_apps> 程序 ,"","2",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",请 执行 应用 软件 <installed_apps>,"","2",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",开始 应用 软件 <installed_apps>,"","2",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",请 开启 <installed_apps> 程序 ,"","2",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",想 开 应用 <installed_apps> 应用 软件 ,"","2",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",想 打开 程序 <installed_apps> 应用 软件 ,"","2",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",请 开始 软件 <installed_apps>,"","2",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",想 要 打开 应用 程序 <installed_apps>,"","2",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",用 应用 <installed_apps> 软件 ,"","2",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",想 要 执行 <installed_apps>,"","2",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",启用 <installed_apps> 应用 软件 ,"","2",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",<installed_apps> 用 ,"","2",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",启用 程序 <installed_apps> 应用 ,"","2",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",打开 程序 <installed_apps> 软件 ,"","2",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",想 用 <installed_apps> 应用 程序 ,"","2",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",请 执行 <installed_apps> 应用 软件 ,"","2",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",使用 程序 <installed_apps>,"","2",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",请 运行 应用 <installed_apps> 应用 程序 ,"","2",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",使用 <installed_apps> 应用 程序 ,"","2",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",想 启用 应用 程序 <installed_apps> 应用 ,"","2",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",执行 应用 软件 <installed_apps>,"","2",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",想 要 用 <installed_apps>,"","2",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",用 <installed_apps> 应用 程序 ,"","2",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",用 软件 <installed_apps>,"","2",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",请 开启 软件 <installed_apps> 应用 ,"","2",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",开始 应用 程序 <installed_apps>,"","2",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",请 启动 应用 程序 <installed_apps>,"","2",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",想 开 应用 <installed_apps> 程序 ,"","2",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",启动 应用 <installed_apps> 应用 程序 ,"","2",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",想 要 启用 应用 <installed_apps> 应用 ,"","2",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",请 开启 应用 软件 <installed_apps>,"","2",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",用 应用 程序 <installed_apps> 应用 ,"","2",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",请 使用 应用 <installed_apps> 软件 ,"","2",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",想 打开 程序 <installed_apps> 程序 ,"","2",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",请 用 应用 <installed_apps> 应用 软件 ,"","2",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",<installed_apps> 应用 运行 ,"","2",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",要 启动 应用 <installed_apps>,"","2",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",要 打开 应用 程序 <installed_apps>,"","2",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",想 用 <installed_apps> 程序 ,"","2",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",请 用 程序 <installed_apps>,"","2",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",运行 应用 软件 <installed_apps>,"","2",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",请 执行 程序 <installed_apps> 应用 ,"","2",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",想 用 <installed_apps> 应用 软件 ,"","2",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",想 要 使用 <installed_apps>,"","2",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",想 开 <installed_apps> 软件 ,"","2",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",使用 <installed_apps> 应用 软件 ,"","2",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",要 运行 应用 <installed_apps> 应用 ,"","2",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",请 开启 应用 程序 <installed_apps> 应用 ,"","2",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",请 用 应用 程序 <installed_apps>,"","2",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",开始 <installed_apps> 软件 ,"","2",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",要 启动 <installed_apps>,"","2",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",<installed_apps> 应用 请 运行 ,"","2",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",启用 应用 <installed_apps> 程序 ,"","2",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",请 开始 <installed_apps> 应用 软件 ,"","2",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",打开 软件 <installed_apps> 软件 ,"","2",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",请 启用 应用 <installed_apps> 程序 ,"","2",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",运行 应用 程序 <installed_apps>,"","2",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",<installed_apps> 应用 要 打开 ,"","2",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",请 开 应用 <installed_apps> 应用 程序 ,"","2",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",请 开启 <installed_apps> 应用 程序 ,"","2",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",想 要 使用 应用 <installed_apps>,"","2",""
"Launch Apps","1.0","Unknown","Unknown",True,"Launch Apps","Launch App - Installed","",想 运行 应用 <installed_apps> 应用 程序 ,"","2",""
